id,SalePrice
1159,334346.6885255902
1161,161939.5575975403
1167,165971.00835562975
1171,247018.04878458782
1174,172288.41730379246
1188,176190.31807334456
1189,179899.74587083585
1191,145458.4697578276
1195,149818.50301587302
1199,163587.67434925123
1201,226704.08481810516
1204,186355.83277704797
1211,147808.07945538618
1214,223063.03228931426
1219,147342.33337623387
1220,80867.31301510123
1227,174529.45222744576
1229,221257.52499381604
1231,141692.86925137078
1234,219148.0140779425
1235,137384.85491860958
1239,157176.91342738527
1240,172487.04678073773
1241,167721.94922493122
1246,127533.56529943386
1249,171254.12869976915
1250,120843.31194607122
1252,138767.1845245533
1259,161555.18936452808
1267,134732.40238161874
1269,116786.96474947446
1270,131262.3157832576
1272,130338.89715577992
1274,130319.21476845816
1276,126365.29979432275
1279,142052.67907709238
1281,179602.14158346318
1286,174344.66790379988
1287,114544.4231312717
1290,81339.52744459496
1291,136036.43200779485
1297,170619.68412943245
1302,134245.56214192032
1303,61503.46367438004
1312,101969.87967399422
1315,138779.12008828882
1322,40137.11013375755
1327,101701.44508109595
1331,140641.98223026193
1333,116203.14522580098
1334,117736.66598644856
1336,126472.98523950175
1341,131178.11319659906
1344,96182.88858043023
1347,137619.9158005125
1348,157671.69670681612
1353,164322.20338121586
1355,134291.85248143395
1356,126415.63420503374
1357,165524.8474112315
1361,132432.73516686968
1364,122279.15362161363
1368,102030.52174733055
1369,95351.38604118385
1371,132421.42435952908
1373,133927.0175073315
1374,139153.68399582224
1387,102034.4428476864
1388,104335.83983820725
1392,171659.42697738667
1394,125042.92550108582
1406,160031.3214974463
1407,211391.1597346409
1408,156482.60405374604
1409,165007.3344073391
1411,167968.33811714768
1412,97000.14553772885
1413,132687.6602414348
1414,131605.14438434003
1425,233557.66874101298
1430,196031.77549978456
1431,229775.65561471283
1435,224550.17714378872
1441,221901.51588550332
1444,223028.01328860535
1445,140835.06639738558
1446,150014.55277809387
1452,123966.22471749721
1453,104943.01709760232
1456,232391.21998226893
1457,218043.46657645545
1460,237827.92292373953
1463,228926.18410385336
1468,225125.75412713052
1471,238195.7348833368
1474,207853.0592429181
1475,198560.70050357035
1476,211734.8328755495
1478,204710.4754997455
1482,158515.9461334431
1483,170145.82953973676
1484,159672.26689274455
1485,181642.813018862
1496,162971.27881998467
1497,156273.7795931841
1500,130590.30365623752
1506,126761.23320019593
1507,108533.1814920694
1509,115120.92134042113
1510,130552.24900140188
1513,115416.45212934123
1517,138343.37289368064
1518,224208.8776413036
1523,182807.3158873945
1524,146929.1903642835
1526,165722.4856172473
1529,184902.23455311215
1531,175758.09559037216
1535,126212.9528948277
1536,157904.79803065496
1538,290639.11368554895
1540,225300.5199268963
1543,123315.55239038527
1545,130183.55533761039
1546,118228.39318446055
1557,66489.09593186314
1558,105236.2047776324
1559,61703.669106100875
1563,287461.73838593846
1568,156646.54414915032
1571,283481.06839427527
1578,158003.9846304833
1579,228922.568557854
1584,263444.1082416836
1586,296021.3778120906
1604,133280.46767341837
1606,148637.5043528741
1610,188800.0858116196
1611,132848.0417475903
1618,182407.00692143204
1623,193117.77544297403
1624,170996.58636560757
1628,167010.99153591096
1633,241402.62305517567
1645,165453.05128147636
1649,239747.0582010484
1652,159467.19405672431
1653,159957.11697681117
1656,130120.73895403583
1662,196666.91708839624
1668,110043.35556849725
1670,104396.59608456322
1672,108794.95537976769
1673,136171.5415272766
1674,170587.03766769439
1677,108491.89133318659
1678,135512.54344674383
1679,109376.65051676218
1685,380463.1286241148
1692,407563.88051571196
1693,338023.8686512802
1696,419656.31646865385
1709,327978.158890207
1711,308379.5613677592
1717,222734.95509579533
1718,212485.26891987605
1721,226759.41133412268
1722,229108.18878631352
1725,317010.48283877765
1726,237241.0499812355
1730,195922.5292749706
1731,183764.1564409997
1733,211245.23906827281
1737,205327.8352315316
1746,205708.46584283793
1747,202972.96486750804
1748,206225.75709636114
1749,218798.9023381988
1760,183121.89250549645
1761,406621.34475069225
1762,319762.9986763672
1768,528617.5275305413
1769,267345.3970879362
1770,297015.4725005129
1776,194668.22796803305
1781,367749.75866222533
1785,342495.6288895882
1792,209477.5086737638
1798,244085.42091935762
1812,199569.9163711342
1814,192369.76974537256
1817,143846.97645008605
1818,154496.29169058963
1822,133788.07457000803
1823,122347.87989151549
1829,260437.9178317471
1838,208648.2821827363
1845,183688.81078185578
1851,186702.96047658462
1855,293061.2016691394
1856,196425.5856433534
1858,191855.1158239074
1865,205748.72517852962
1866,165726.07071437727
1867,167536.5493948711
1868,199274.0037116604
1876,137489.8224657773
1878,144137.77950948005
1879,150864.23531785893
1882,143003.47954316548
1883,111047.19930096883
1887,105409.11839454374
1895,151664.447255645
1898,149498.6888069879
1904,68595.56639211072
1908,125490.48880027756
1917,135071.65328969056
1918,117669.09636262109
1920,125349.09823345504
1922,132056.68629054897
1923,148864.99943594413
1931,168940.23431972205
1935,131409.5178729549
1936,142596.0906466423
1939,131920.87828536326
1943,124893.33834512829
1944,127753.43340997497
1946,209385.88961208911
1952,112584.66603047722
1954,115728.22786145545
1958,120899.36696822771
1964,165134.27578265086
1966,152162.12973298936
1969,117976.54687570965
1977,86565.50062153554
1980,68424.59677336138
1984,96989.27911142369
1985,99058.93202291448
1988,112532.80762330089
1989,111522.45733147215
1991,151184.9634823694
1992,126541.39342715022
1997,144526.71487473368
1999,183191.73318462097
2003,97556.89630334817
2005,113925.65167887695
2010,130603.07078847918
2012,148938.60956195026
2016,140349.7167438134
2017,131368.49036010195
2022,159682.07874911142
2023,166910.95053493747
2035,128651.70668207904
2036,197529.7139918962
2040,125322.67951759932
2042,119449.09488600396
2043,88977.72178493891
2055,133780.43778032472
2056,111482.48564985678
2059,110984.96053932958
2064,137742.87656702255
2066,199123.84332474807
2070,149810.10454858778
2071,82162.24932762224
2078,226460.97368525926
2080,141390.1411113208
2085,133186.4631615468
2089,140789.61341473594
2090,171906.51797444685
2092,221545.18680725666
2094,264866.16294000455
2095,224781.7077940333
2098,341790.28778317256
2099,250271.4596914834
2103,248810.04917779146
2120,160068.38625367696
2122,187817.45524958274
2123,183452.6338557823
2134,191389.5020914318
2135,114748.6902740135
2136,144252.6658184169
2143,184224.7918672763
2145,248437.32148316153
2146,223165.24583418077
2148,198466.30714875646
2155,267064.96893600654
2156,240309.45654441213
2157,149819.03976083754
2159,213035.51312600213
2161,191733.14817368178
2164,188160.05299459142
2165,198058.67618964764
2169,132855.19345032255
2171,125309.25242208794
2180,165442.17388656514
2182,489392.6400436269
2184,127941.40394041341
2185,59606.00170188992
2188,99954.91232746406
2191,102067.57464161122
2192,91427.31200999558
2196,174187.41625410676
2198,73523.34657627264
2204,178507.95772020268
2210,183861.79651726288
2213,173063.84452756017
2215,264455.81808822136
2219,238624.41862673665
2221,239099.7434932828
2224,201405.22827215464
2228,139835.86829013235
2232,120184.58757791338
2239,131320.23422881178
2246,282596.1470300877
2247,276703.9244963902
2249,171715.79791270365
2251,212067.82272982804
2254,147986.46065399074
2256,208912.14112680175
2259,229412.41089269737
2263,262128.48926829261
2266,210235.1659280544
2271,217664.8130913961
2274,220782.2421082614
2275,305543.068664311
2280,163150.23851292592
2281,175064.13218710525
2291,81630.23168358805
2292,157949.61317558977
2295,197617.47342816315
2297,114791.54216117493
2299,127919.48399065883
2302,133563.65537063935
2303,130227.8828477087
2304,118652.94838580591
2308,187726.65730929264
2312,208693.8053359194
2314,181206.07315795048
2315,180878.00842133467
2316,201770.23073556097
2320,233742.85190477764
2321,289179.8585186078
2322,223045.84218450444
2325,177397.9152124259
2336,396498.48528957437
2340,313580.910087099
2341,323369.3698351495
2342,413627.66928470216
2345,227047.9639223437
2346,194027.57627075881
2347,166565.1706017635
2354,261093.08735412025
2357,189353.2669791948
2359,151608.92321601068
2360,143505.6206859207
2361,103099.675831255
2362,95059.95445755144
2366,121223.19316390913
2367,92940.73946187214
2370,115258.71503550553
2373,94641.7950549513
2376,122617.62436693737
2378,149578.1081272848
2382,256053.53388564588
2387,321530.16954101843
2392,385375.7960515138
2395,359365.051575789
2396,349346.15287816327
2397,315991.0657220563
2399,377491.71549704485
2401,416813.95872959355
2402,302982.343755501
2407,219161.49085935537
2411,201809.91047587042
2414,226617.71660484126
2418,258315.66371996034
2419,194411.41539692774
2424,177566.86501311997
2427,191011.11187886205
2430,224895.88907163034
2439,208305.4336648268
2441,226637.4723628555
2442,224127.2761039124
2446,419723.82654760557
2447,364909.75444480544
2452,318937.5179499807
2457,337801.7851949787
2458,283476.43356177624
2462,335826.5870474463
2465,200192.73045941844
2467,201767.98632125714
2473,139526.9528534964
2478,178578.23498069064
2479,182188.8749106133
2482,150584.04782356988
2485,128892.44334448548
2488,129495.89374536742
2494,126603.33376083133
2500,263638.3463424469
2509,149580.7394274375
2512,189751.98111708765
2514,148965.62007942426
2515,212178.34604037605
2516,217248.63111941106
2518,190961.75391530248
2519,190417.66763768927
2520,183072.86618781777
2527,179669.7720212536
2532,132889.76409743988
2538,128293.537930733
2539,142922.23636658414
2543,115289.02941995018
2551,145927.0412912788
2554,146078.7630808214
2555,128420.98448247532
2557,111982.50399395608
2561,135910.284886853
2563,131920.73874403007
2564,140678.817809759
2570,103281.56767187809
2571,228293.5997804416
2576,145589.66256196017
2582,147934.20432227198
2584,151689.24619207007
2587,119105.59906104705
2589,118152.13399900458
2591,213357.05624786174
2597,117284.09248859267
2602,172655.29639279898
2605,142929.64755811862
2610,158809.95869811403
2611,128252.32386103726
2614,127941.40903965363
2616,185424.99613045165
2617,159893.14897566865
2620,108850.01591612418
2623,107117.85795087865
2631,157154.72237519323
2638,141231.0906484372
2639,116419.05359115414
2645,126695.96047796833
2647,80034.21279798342
2648,124505.89367062114
2650,94134.32841272843
2652,120700.6104735416
2656,132023.771784951
2658,111804.64912428823
2661,170522.49041304656
2665,162420.12583448677
2673,127934.29299274042
2678,93551.47726105686
2679,114625.72870928711
2680,69405.11652135577
2685,116370.5611109501
2695,126105.91725816575
2698,99919.40333520796
2700,153749.87477702228
2706,135693.2506735169
2708,145674.78482356202
2709,168983.08511054062
2711,125616.21869828676
2718,165571.69189585146
2719,162401.51016964455
2721,151562.659639803
2725,162908.51222077452
2726,207244.75775095218
2732,214122.5951994218
2733,143091.46574654116
2739,180542.579619207
2747,184643.60885006477
2751,224601.27187749988
2754,207574.4801128456
2755,234043.15001209456
2756,198946.52116855138
2758,233662.3098163921
2763,200521.5076498285
2764,230951.11059464872
2765,185147.06717396717
2766,163168.43190076438
2768,152348.35979134694
2781,219680.8013866985
2784,165362.44126070084
2785,140541.59501945955
2786,133468.84177491325
2796,224836.70470186218
2797,259443.6406601566
2801,227251.16958924077
2805,256915.44968447645
2806,198224.12597128106
2812,189114.17765220065
2817,110762.9776241313
2822,130684.28683771745
2825,248966.0542682678
2828,143707.194120129
2831,130940.30196341954
2843,172391.50465381134
2845,100297.33181334335
2847,137124.48922439723
2855,150946.00845540685
2856,129534.49900478216
2859,151245.12083661006
2865,202239.05439379753
2867,184277.45471008067
2869,205172.05310336468
2870,218890.56755115572
2874,154709.65219142707
2876,80924.98865441933
2889,145537.71988479048
2892,293879.6736338628
2895,236868.5817970172
2898,214681.99779389738
2901,294412.0842312757
2902,305667.90839664626
2908,135211.14453415776
2909,117789.09462840937
2916,177857.37915607696
2917,115414.25474408732
2919,73741.28518312995
2921,78487.7235101847
2922,177912.1275196049
2925,179820.27106998037
2928,128251.30059047928
