id,SalePrice
519,-834597.8819098494
521,-858186.511272251
530,-896919.3179790553
532,-794730.5719323566
534,-1125737.9411304805
540,-1286630.3040901606
541,-1350981.3798517967
551,-1123684.8774723632
552,-1123518.1949704615
554,-1093593.8139891794
555,-1102779.4837142627
556,-1096249.4876899042
557,-1099901.133513922
565,-915705.5500270743
566,-884233.3110833629
567,-947322.4533696163
569,-915293.5045909362
570,-924307.4575005854
574,-998530.078107685
575,-1277910.055969736
576,-2499157.5075294105
577,-1421086.6791854475
578,-1614044.4341545831
583,-922000.4066340413
584,-911856.2743707132
585,-1092909.1715255
587,-1033440.4507350092
593,-1087102.6985560127
597,-1110499.2195969946
598,-1030152.1429250509
599,-1052248.8840974495
600,-1021484.9590573944
605,-1044360.6775143588
607,-963884.2787355458
608,-994903.5600044376
611,-949001.22841521
616,-1369371.1082355345
625,-926872.3985201358
629,-927682.9419692592
630,-1056837.083985484
631,-981975.2034317467
640,-899896.8679202996
642,-946509.6573470709
643,-918320.1743756261
646,-1123747.858032706
647,-1041494.0527044934
655,-1283277.7552711365
659,-1214544.1335863564
663,-1340193.5556098898
665,-1111641.6881743746
667,-1022352.5658195276
673,-979049.6856294228
676,-944248.8859196836
680,-937812.2817946726
682,-878360.2957699127
687,-1071257.7391239232
688,-1010525.9991609341
692,-1216895.298888694
693,-1095767.6571878335
695,-1294561.0943176188
697,-1281448.5994965334
700,-1039342.9596133285
702,-1206656.0885181099
703,-1075322.140759369
704,-1158538.988777314
712,-1123218.524553505
713,-1082518.8122672162
717,-1568505.0304113508
720,-1094671.093544654
721,-1180120.0361234327
726,-1070204.1679382783
733,-1370013.7244238362
736,-1206100.8350105134
738,-1180917.046913312
741,-1170352.7797635098
743,-1213697.128103475
745,-1159793.799754336
750,-1184287.1498679486
756,-1230485.4011031974
757,-1104659.4603508478
758,-1503300.6153983679
760,-1242186.0588031996
765,-1018189.8403970606
775,-1057965.467161781
776,-1088581.4987079888
780,-1458725.4733282158
783,-434673.52701032127
790,-1126292.7972412438
795,-1192881.74286567
796,-1140143.7417810862
797,-1103132.8408161781
798,-1208054.224823111
804,-1074188.670160065
805,-1084315.642199796
806,-1076084.364045055
808,-1267338.9782160253
814,-1106518.0789910585
818,-1006796.2266936349
821,-760170.124213664
822,-578931.968083099
825,-872986.0537169166
827,-939200.7641608124
830,-948389.0516633659
834,-1250678.4652975122
835,-410376.43444023293
842,-1046710.4112934684
845,-956283.8375400767
852,-980752.0717185003
857,-992284.2414272793
858,-950983.4425281897
859,-997742.370644549
860,-1010233.4879990966
861,-1067092.747618562
864,-974611.802341673
868,-1028177.3235162258
869,-1024784.4976463248
872,-828646.4973293624
873,-936794.149520335
885,-1203962.7852369056
890,-1200454.1464124057
895,-1042727.1258520975
899,-1608925.1001711453
906,-1253151.7529240616
918,-1146381.9047111308
923,-1061913.9351435455
925,-1303769.4889538325
927,-828715.4812138882
932,-886327.8050754318
933,-2792235.594978625
934,-2707500.36000022
942,-1317946.027225275
947,-1084626.519449954
948,-1016990.2686875508
951,-1103496.9560116865
957,-948017.8989603304
958,-885383.6206417582
959,-1158547.3068559188
963,-1228985.5925640087
967,-1266155.3328152345
968,-885018.6758473631
971,-1128209.2467659132
972,-1174052.055275859
976,-1468530.46332832
978,-1433138.46807054
979,-1538653.0949525002
984,-1196784.751333982
986,-1151530.693182345
991,-846160.954374558
996,-990198.2274677632
1001,-691301.8415993827
1007,-1058602.8668817882
1008,-1154517.9617794298
1009,-824290.3128261117
1014,-969907.8052797711
1022,-1061109.5914994725
1024,-1164240.9444170562
1027,-1158479.810261914
1030,-1135115.0538626597
1032,-1145878.3486861987
1035,-983395.5582198045
1042,-1552077.0428502671
1047,-1477932.0679489255
1050,-1008704.9291877961
1055,-744787.0023379647
1059,-614178.1257478492
1061,-660764.9916822319
1064,-340951.60644486523
1077,-893049.970401189
1081,-1285823.0833036464
1092,-858791.4609700396
1093,-1096986.9742976218
1095,-1023336.9188083688
1099,-944360.3544017092
1101,-962652.2615192255
1103,-918730.4458421576
1109,-971056.8352521687
1112,-924650.4366482811
1113,-915981.0728019918
1114,-857765.8113147906
1116,-914628.9006220454
1117,-872709.3562319627
1119,-831957.4931359685
1121,-871546.5888526291
1122,-853025.619448358
1125,-874072.227609956
1137,-1274322.573388441
1142,-1132067.9234367139
1144,-1102849.1635940892
1145,-1077385.1870943073
1147,-1475993.3548354646
1148,-981286.390614144
1149,-1130078.7675680644
1150,-1213399.8993790052
1153,-1242726.897405348
1154,-1176100.5081877133
1159,-830537.505150643
1161,-985008.9918995249
1167,-1004957.8195326604
1171,-826376.7625924301
1174,-1032307.1769004464
1188,-1049148.477727745
1189,-1150380.4279437417
1191,-1077878.0486714437
1195,-960988.8522247713
1199,-1158342.957258764
1201,-1400946.1509810847
1204,-1128210.2820727383
1211,-966707.7432010369
1214,3085084.243682309
1219,-973988.9869828643
1220,-1336323.3009774275
1227,-835726.8529762921
1229,-873136.6476522745
1231,-971039.9916282088
1234,-952570.2315203684
1235,-976093.7841901097
1239,-972466.1428867851
1240,-920861.9867770174
1241,-987799.5917565213
1246,-951940.4461956134
1249,-946521.1274212898
1250,-1019364.7677811625
1252,-924951.9212042461
1259,-1256011.8008710286
1267,-902176.3756916262
1269,-931165.9089417366
1270,-865185.280680799
1272,-931932.8170553292
1274,-1026176.8184807941
1276,-911248.2606429338
1279,-973784.6399442593
1281,-958594.9556517855
1286,-1452517.725363229
1287,-1149983.0150111767
1290,-1125774.803953083
1291,-1171681.501297132
1297,-170681.36368912458
1302,-1064658.2586611863
1303,-1313263.5759649826
1312,-1131721.5384227834
1315,-1132544.115465092
1322,-1091945.7775587547
1327,-1110195.3000963621
1331,-1196342.2911284566
1333,-1220479.7462225074
1334,-1361656.475989397
1336,-1155743.11746974
1341,-1272495.9150382795
1344,-1147733.1823032193
1347,-1022748.5084841938
1348,-1142567.6969652604
1353,-1157095.5076774
1355,-1165538.6764982033
1356,-1207572.6398456735
1357,-977420.578537853
1361,-1255536.990486865
1364,-1208859.3531472678
1368,-1163120.391775865
1369,-1541923.9210005796
1371,-1221501.380645367
1373,-1114567.1274116943
1374,-1119833.0912110293
1387,-922378.6111215106
1388,-1160827.5476267864
1392,-919541.7252279591
1394,-1091717.7365120617
1406,-1097817.6328754388
1407,-1619519.7335080733
1408,-506386.93823439686
1409,-1146618.3417933865
1411,-1081853.427422187
1412,-1118477.8948630295
1413,-1280849.1356918258
1414,-1156987.157875293
1425,-947392.6177492042
1430,-677604.6275119176
1431,-1298396.0183775898
1435,-905281.7640729767
1441,-971638.9404117912
1444,-982787.6467798857
1445,-1020847.4996278642
1446,-1025988.3175190125
1452,-1015868.6476293282
1453,-1097527.2058217062
1456,-955777.1817247987
1457,-1006240.6684642204
1460,-976522.4615188497
1463,-981472.7759309998
1468,-960202.3502434411
1471,-856076.7847749225
1474,-998185.5633779216
1475,-977357.0964923534
1476,-989399.8137892786
1478,-952464.5665757771
1482,-1012113.8027564337
1483,-960029.7658466098
1484,-1019320.7504272851
1485,-886367.6052404691
1496,-1054398.736133711
1497,-1113161.8338200331
1500,-1078232.7315715752
1506,-1177641.1771271743
1507,-1143571.8649874441
1509,-1149155.501890671
1510,-1151470.743098579
1513,-1162073.8949567066
1517,-1388711.3615368446
1518,-1064404.6491560997
1523,-1450167.144887936
1524,-1065594.2340431518
1526,-1114287.9744240188
1529,-1098577.0763461713
1531,-1064756.7288261007
1535,-1209355.5701104102
1536,-1062045.704790596
1538,-983545.3962504746
1540,-1104997.3645358519
1543,-2744480.02828
1545,-1052311.5958941819
1546,-1241783.1684688462
1557,-3755454.964602733
1558,-1278725.6203449112
1559,-1441844.753830945
1563,-825343.7823188386
1568,-1171963.3684095861
1571,-938023.6882838316
1578,-1165690.2649527409
1579,-1155551.52065864
1584,-1131756.8987523902
1586,-1099517.6134088924
1604,-1141293.578675231
1606,-1158396.6619199086
1610,-1141792.1844958884
1611,-1237002.3792233518
1618,-1020043.0133102445
1623,-1069398.7012078331
1624,-1075549.0192422834
1628,-1110140.2513353047
1633,-798518.416124298
1645,-1138763.1087205335
1649,1678262.2614115719
1652,-1134810.7932518737
1653,-1129912.5143527791
1656,-1830693.5592910182
1662,-926775.8711234486
1668,-1020038.2715874963
1670,-1009683.5595846893
1672,-1019429.697279898
1673,-835302.7291679927
1674,-809770.262695581
1677,-1554928.3511088958
1678,-1470135.7995300235
1679,-1497345.8536099067
1685,-441373.4639432598
1692,-438551.60125742713
1693,-689969.8843036902
1696,-370579.7209848296
1709,-768435.6477417625
1711,-760846.8273150093
1717,-922558.3534825726
1718,-954047.2142673892
1721,-1164550.1338093637
1722,-923390.969700288
1725,-605934.1279130268
1726,-852755.7981865106
1730,-1048355.513512629
1731,-1047920.6007763953
1733,-1024924.0519466274
1737,-1021328.3473116806
1746,-1295530.0604532203
1747,-957659.4166739726
1748,-1033732.8941807421
1749,-1050955.6910817537
1760,-1110883.9918652596
1761,-632868.0669298039
1762,-914350.6187493057
1768,3481649.831744872
1769,-900647.3520033702
1770,-949546.3951015102
1776,-960137.7513626302
1781,-543606.0279436163
1785,-548156.185475042
1792,-979081.0637474338
1798,-891155.5617485162
1812,-1067800.7312858775
1814,-1347637.4578114944
1817,-1031873.3781778545
1818,-995804.4397204227
1822,-1080803.4571008177
1823,-1196681.7007900584
1829,-1501993.2381089213
1838,-915302.7982058475
1845,-947320.3937735535
1851,-948883.2227879795
1855,-1874602.782608599
1856,-1582062.9122062388
1858,-2532439.4426131593
1865,-1052171.4291294122
1866,-929360.5830915354
1867,-1062875.123121427
1868,-1078378.1418176594
1876,-1018559.7733810078
1878,-911838.0962079334
1879,-1026053.4837065419
1882,-953367.939222223
1883,-1154032.5615032024
1887,-1033187.2311998673
1895,-989063.1836323633
1898,-944495.8700277047
1904,-1324337.039655709
1908,-2614462.650588496
1917,-985541.0955669257
1918,-1174947.3886652957
1920,-926222.7452836761
1922,-994034.0792647013
1923,-992242.6778724638
1931,-948854.9762613727
1935,-963092.6731987776
1936,-940030.6237554287
1939,-952658.2568384068
1943,-1210582.4625626525
1944,-943358.6107006692
1946,-909402.52421597
1952,-1226716.677580178
1954,-1013621.3113473986
1958,-1030198.7146783337
1964,-716567.0390048597
1966,-734104.8960642061
1969,-953489.4496846257
1977,-1143536.3178505043
1980,-1923379.6185994837
1984,-1325513.226239358
1985,-916105.3982096909
1988,-1110570.6344055003
1989,-1271348.5379913445
1991,-973053.6638003194
1992,-941613.0220219912
1997,-946048.4477203212
1999,-843896.4670199259
2003,-1226600.4977358691
2005,-1092869.053964914
2010,-1498749.0593299181
2012,-1150331.8180139207
2016,-1330685.6217351162
2017,-1148201.8313727179
2022,-1104627.4053742972
2023,-1043668.4863050018
2035,-1320924.1298297674
2036,-1264454.5018174353
2040,-1208626.9987236834
2042,-1313278.8345596986
2043,-1249710.0433431019
2055,-1076007.15638656
2056,-1153357.8660532585
2059,-1161129.5749306418
2064,-1053193.392526541
2066,-962782.9594676706
2070,-1098674.9025938215
2071,-1522700.982229335
2078,-1333147.7325564118
2080,-1138054.372387649
2085,-1029864.7943008905
2089,-1197625.389000903
2090,-1199751.5789895176
2092,-1076944.4902861258
2094,-841622.5100491475
2095,-1020743.5180488032
2098,-757285.0807772203
2099,-906252.028599471
2103,-916155.3552299838
2120,-948110.8885452863
2122,-976986.7532983419
2123,-1009455.6968987661
2134,-1033551.3779999008
2135,-1099099.3349661604
2136,-1069325.5355216556
2143,-2922575.0653004353
2145,-920338.6402699099
2146,-1009747.1103780249
2148,-1004143.1624655906
2155,-876827.2582986925
2156,-967497.8078418762
2157,-1030291.7915763699
2159,-981213.9524377352
2161,-996535.0366849698
2164,-994553.5405433414
2165,-961631.8501106179
2169,-1111678.2378909392
2171,-1207572.5744276007
2180,-1109491.2494129427
2182,-309589.8345799764
2184,-1134002.773238277
2185,-1431617.9525357373
2188,-1021395.1528032413
2191,-1291023.1680584901
2192,-1184065.4893682299
2196,-1601696.4223625776
2198,-4043900.2012732653
2204,-1063390.7947281445
2210,-965214.8687577508
2213,-895458.4774584142
2215,-849833.4667189802
2219,-846884.0489848998
2221,-991870.0154943081
2224,-1113032.9364976136
2228,-2667039.4082428594
2232,-1287887.9706857589
2239,-1023423.6497461725
2246,-825577.7859368979
2247,-883715.0938047773
2249,-1099636.8113167968
2251,-1113542.603947941
2254,-936306.2402845313
2256,-1251118.651797953
2259,-1232227.489521798
2263,-1094189.4481848716
2266,-1236840.5038645307
2271,-1211893.8971322742
2274,-1231460.3649879475
2275,-994342.1717652419
2280,-1040525.9088618386
2281,-995106.8554984656
2291,-1568177.239844582
2292,-1142479.2518899904
2295,-1047413.8830177867
2297,-1212713.8495363945
2299,-1675888.0839610938
2302,-978206.5800767315
2303,-1175477.9073895456
2304,-1276901.4260789126
2308,-869406.2564066264
2312,-1063319.5487190103
2314,-1019065.6633654002
2315,-1072310.2696537045
2316,-1033556.7292317087
2320,-1006607.4364962836
2321,-933353.524693127
2322,-1256442.2654003918
2325,-1074495.2006944905
2336,-585935.7469464417
2340,-691223.8463740923
2341,-748868.8851045372
2342,-396514.6402286157
2345,-858107.7470140343
2346,-1136863.5531815647
2347,-1166282.7533038582
2354,-789709.7111305677
2357,-1105510.7721038018
2359,-1121933.1356001622
2360,-994493.2757788802
2361,-1034299.0555911575
2362,-1046152.3546366041
2366,-1443130.6362761613
2367,-1563045.1177025123
2370,-1527866.9419718704
2373,-1610880.8754617309
2376,-1034993.7523535625
2378,-1319378.0451840966
2382,-847897.3314233844
2387,-768815.8023572813
2392,-463479.56464241527
2395,-622552.0362515412
2396,-584759.2290665999
2397,-730100.8878079255
2399,-450837.3362566059
2401,-400954.59805852966
2402,-733992.6664864441
2407,-897475.4669072151
2411,-1014090.4576748488
2414,-1026258.908639793
2418,-1006481.7302172789
2419,-1073638.833110848
2424,-1378859.268148351
2427,-1302093.2550366367
2430,-1302507.307245357
2439,-1065878.666970957
2441,-1117738.9370867605
2442,-1066697.4747567722
2446,-772449.9906294876
2447,-805839.5558868673
2452,-888516.5849946043
2457,-627513.7651622184
2458,-968250.349225108
2462,-721957.4562454058
2465,-912242.2156276748
2467,-926675.946807896
2473,-1314603.628154903
2478,-1156534.0231257884
2479,-1125885.8226261542
2482,-1123323.731545272
2485,-954328.6704094999
2488,-1328155.7636109977
2494,-1087271.3176379183
2500,-974338.2686793222
2509,-1050824.3900452922
2512,-1009761.0467398093
2514,-1033787.6135954685
2515,-885346.2121927892
2516,-883287.8296789335
2518,-1578916.4913069357
2519,-2558800.684998402
2520,-2563273.9380567567
2527,-1108636.5290755073
2532,-990186.3579494521
2538,-971182.7055361432
2539,-972718.4078738671
2543,-1023145.544209927
2551,-969417.3077885648
2554,-739470.2603180255
2555,-1144224.8963122615
2557,-1196336.4918486841
2561,-980555.8675856632
2563,-1087117.1767383502
2564,-934743.3901538175
2570,-954916.3975675569
2571,-937814.2658063218
2576,-988680.4605909447
2582,-905541.7610858263
2584,-809204.9128477059
2587,-977704.8737855115
2589,-1053385.2705819819
2591,1831599.6941839303
2597,-1085888.0224579996
2602,-1116504.739986317
2605,-829683.4234130129
2610,-1036690.3289774884
2611,-1130137.8495981675
2614,-976584.5099783797
2616,-767476.5198596423
2617,-944600.6010924184
2620,-2545931.8849556344
2623,-964432.4218764992
2631,-859692.414317846
2638,-1065002.8983611062
2639,-1266221.8087831815
2645,-1117612.3532433847
2647,-1064014.2015188946
2648,-1066914.0741608231
2650,-1145199.6036698173
2652,-1009169.7713036464
2656,-1253718.7789239339
2658,-3963996.477494219
2661,-1262469.623195101
2665,-1089787.3321817364
2673,-2522227.696089668
2678,-1530627.9348646712
2679,-1085730.734632724
2680,-1181315.6977503859
2685,-1145201.4101697612
2695,-1229726.885567661
2698,-1826951.741440978
2700,-928480.1100550181
2706,-1151144.18647962
2708,-1087671.8815994374
2709,-1056195.3263718172
2711,-1088105.2995676766
2718,-1117822.3130004592
2719,-1112293.516713629
2721,-1234096.0466700878
2725,-1028658.4108076332
2726,-1062164.644844988
2732,-1275085.2652808412
2733,-1110112.4476797848
2739,-1026423.3545392526
2747,-1020620.6491234661
2751,-917100.3858632401
2754,-964206.7346314184
2755,-939172.9937561566
2756,-996790.1204769386
2758,-913947.9585602727
2763,-1017836.4953893764
2764,-1060399.3107840994
2765,-1471201.8387519578
2766,-2474824.0783939646
2768,-1496908.1081147024
2781,-983159.4379322459
2784,-1176586.1156197013
2785,-1005837.1570216533
2786,-1023399.8007281297
2796,-947245.025844844
2797,-930487.7589330015
2801,-960016.9291246635
2805,-1261973.6430072512
2806,-981853.9797508043
2812,-1025757.5850598882
2817,-1155830.3946695626
2822,-1113827.1672797655
2825,-933519.7198032822
2828,-1021123.6860192925
2831,-1245744.2659417128
2843,-1092205.9777247077
2845,-1034104.846242599
2847,-1573433.47234585
2855,-1293522.273968591
2856,-1489572.3430644404
2859,-1116397.5394550285
2865,-1072880.454087992
2867,-1249008.2812723536
2869,-1111494.9366077639
2870,-1063710.2932405984
2874,-1173158.8602659209
2876,-1291911.5617228874
2889,-983426.3212685308
2892,-1088739.4498773706
2895,1411446.703365853
2898,-1198599.6147377305
2901,-1096020.7728944863
2902,-1054626.8410652308
2908,-1241221.6213727973
2909,-1439948.536056631
2916,-1022164.3452666476
2917,-1412215.3315991028
2919,-1570992.020851791
2921,-1483131.3490537626
2922,-1099633.5846461074
2925,-1138809.7945356413
2928,-1142711.9279925243
